codigo_postal,tipo,nombre
46900,colegio,Colegio Madre Sacramento
43720,colegio,Col·legi Residència L'Arboç
46842,colegio,Aulari de Rugat
46900,colegio,Centre d'Educació Especial La Encarnación
46900,colegio,Colegio San José y Santa Ana
43203,colegio,Sant Pau
43204,colegio,Escola Pública Rubió i Ors
43204,colegio,Escola Isabel Besora
46725,colegio,Aulari de Ròtova
12530,colegio,Els Àngels
46113,colegio,Institut d'Educació Secundària Obligatòria la Garrigosa
32004,colegio,Centro Integrado de Formación Profesional Portovello
03110,colegio,Col·legi d'Educació Infantil i Primària Manuel Antón
46910,colegio,Institut d'Educació Secundària Obligatòria 25 d'Abril
43205,colegio,Institut Josep Tapiró
43440,colegio,Institut Joan Amigó i Callau
43764,colegio,Institut Escola l'Agulla
46500,colegio,Colegio San Vicente Ferrer
46800,colegio,Col·legi d'Educació Primària Gozalbes Vera
46800,colegio,Institut d'Educació Secundària Josep de Ribera
46130,colegio,Col·legi d'Educació Infantil i Primària San Juan Evangelista
03730,colegio,Col·legi d'Educació Infantil i Primària Trenc d'Alba
46130,colegio,Institut d'Educació Secundària de Massamagrell
46130,colegio,Centre de Formació de Persones Adultes de Massamagrell
30850,colegio,Colegio de Educación Infantil y Primaria Luis Pérez Rueda
15001,colegio,Centro Privado Plurilingüe La Grande Obra de Atocha
15002,colegio,Centro Privado Plurilingüe Salesiano San Juan Bosco
46005,colegio,Escuelas Profesionales de Artesanos
15689,colegio,Centro de Educación Infantil e Primaria de Merelle
43870,colegio,Escola Consol Ferré
46170,colegio,Colegio de Educación Infantil y Primaria Maestro Fernando Montero Castellano
15818,colegio,Colexio Público Integrado Armando Cotarelo Valledor
36209,colegio,Centro Integrado de Formación Profesional de Coia
12006,colegio,Col·legi d'Educació Infantil i Primària Vicent Marçà
12539,colegio,Col·legi d'Educació Infantil i Primària Pintor Sorolla
46022,colegio,Col·legi d'Educació Infantil i Primària San Pedro
03100,colegio,Col·legi d'Educació Infantil i Primària Sagrada Família
15182,colegio,Colexio de Educación Infantil e Primaria Tabeaio
46980,colegio,Col·legi d'Educació Infantil i Primària La Coma
27797,colegio,Centro de Formación e Experimentación Agraria Pedro Murias
36153,colegio,Centro de Formación e Experimentación Agroforestal de Lourizán
43870,colegio,Institut de Tecnificació
43870,colegio,Escola d'Educació Especial l'Àngel
43560,colegio,Institut de la Sénia
43520,colegio,Escola Mestre Marcel·lí Domingo
15009,colegio,Centro Privado Plurilingüe Peñarredonda
36650,colegio,CPI Plurilingüe Alfonso VII
36650,colegio,Instituto de Educación Secundaria Aquis Celenis
36003,colegio,Instituto de Educación Secundaria Gonzalo Torrente Ballester
15841,colegio,Instituto de Educación Secundaria Terra do Xallas
15841,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Barrié de la Maza
46114,colegio,Col·legi d'Educació Infantil i Primària Josep Blat Gimeno
43800,colegio,Col·legi Claret - Valls
43800,colegio,Escola Mare de Déu de la Candela
43880,colegio,Institut Escola Coma-ruga
46014,colegio,"Institut d'Educació Secundària Patraix, Vicenta Ferrer Escrivá"
46920,colegio,Colegio Sagrado Corazón
12580,colegio,Institut d'Educació Secundària Joan Coromines
12580,colegio,Col·legi d'Educació Infantil i Primària Marqués de Benicarló
46960,colegio,Col·legi d'Educació Infantil i Primària Ausiàs March
46960,colegio,Institut d'Educació Secundàia Beatriu Civera
46960,colegio,Col·legi d'Educació Infantil i Primària Vicente Blasco Ibáñez
46960,colegio,Col·legi d'Educació Infantil i Primària Platero y yo
30160,colegio,Colegio de Educación Infantil y Primaria Nuestra. Sra. de la Antigua
46018,colegio,Col·legi d'educació Infantil i Primària Gaspar Gil Polo
46018,colegio,Col·legi d'Educació Infantil i Primària Raquel Paya
03293,colegio,Institut d'Educació Secundària Periodista Vicente Verdú
36691,colegio,Santiago Apóstol
12530,colegio,Col·legi d'Educació Infantil i Primària Josep Iturbi
43840,colegio,Escola Elisabeth
03700,colegio,Col·legi d'Educació Infantil i Primària Llebeig
03700,colegio,Col·legi d'Educació Infantil i Primària les Vessanes
03700,colegio,Col·legi d'Educació Infantil i Primària Pou de la Muntanya
03749,colegio,Col·legi d'Educació Infantil i Primària Pare Pere
03700,colegio,Col·legi Paidos
36911,colegio,Instituto de Educación Secundaria Chan do Monte
03540,colegio,Col·legi d'Educació Infantil i Primària Mediterráneo
46910,colegio,Institut d'Educació Secudària Maria Carbonell i Sánchez
46910,colegio,Col·legi d'Educació Infantil i Primària Cristóbal Colón
46910,colegio,Colegio Nuestra Señora del Socorro
46910,colegio,Col·legi d'Educació Infantil i Primària Blasco Ibáñez
46013,colegio,Col·legi d'Educació Infantil i Primària Les Arts
36420,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Manuel Sieiro
36880,colegio,Colexio de Educación Infantil e Primaria Valeixe
15142,colegio,Instituto de Educación Secundaria Manuel Murguía
15960,colegio,Colexio Galaxia
03730,colegio,Institut d'Educació Secundària La Mar
03730,colegio,Col·legi d'Educació Infantil i Primària Graül
03730,colegio,Col·legi d'Educació Infantil i Primària l'Arenal
36200,colegio,Centro Integrado de Formación Profesional Valentín Paz Andrade
46017,colegio,Col·legi d'Educació Infantil i Primària  Padre Manjón
03769,colegio,Aulari de Benimeli
03769,colegio,Aulari de Sanet i els Negrals
03769,colegio,Aulari de Sagra
03720,colegio,Centre d'Educació Especial Gargasindi
03720,colegio,Centre de Formació de Persones Adultes Benissa
03720,colegio,Col·legi d'Educació Infantil i Primària Manuel Bru
03720,colegio,Col·legi d'Educació Infantil i Primària Pare Melchor
46160,colegio,Institut d'Educació Secundària Camp de Túria
36700,colegio,Seminario Menor Tui
43204,colegio,Institut Escola Pi Del Burgar
46100,colegio,Colegio Juan XXIII
27260,colegio,Instituto de Educación Secundaria da Terra Chá José Trapero Pardo
27260,colegio,Colexio de Educación Infantil e Primaria Veleiro-Docampo
27163,colegio,Colexio de Educación Infantil e Primaria Plurilingüe do Corgo
30110,colegio,Colegio de Educación Infantil y Primaria José Rubio Gomariz
15948,colegio,Escola de Educación Infantil da Angustia
15960,colegio,Escola Oficial Náutico-Pesqueira de Ribeira
15965,colegio,Colexio de Educación Infantil e Primaria Heroínas de Sálvora
15189,colegio,Colexio de Educación Infantil e Primaria de Tarrío
43870,colegio,Escola Miquel Granell
43360,colegio,Institut Escola Corbatera
43810,colegio,Escola Sant Ramon
46650,colegio,Colegio Sant Antoni Abat
46713,colegio,Institut d'Educació Secundària Joan Fuster
46713,colegio,Col·legi d'Educació Infantil i Primària Gregori Mayans i Ciscar
46015,colegio,Centre d'Atenció Temprana i Educació Infantil L'Alqueria
46850,colegio,Institut d'Educació Secundària Vermellar
43596,colegio,Escola Montsagre
15884,colegio,Colexio de Educación Infantil e Primaria Arquitecto Casas Novoa
15702,colegio,Xardín de Infancia Raiola
15702,colegio,Centro de Educación Especial Privado Aspanaes-Duques de Lugo
46190,colegio,Col·legi d'Educació Infantil i Primària Cervantes
27620,colegio,Centro de Educación Infantil e Primaria de Samos
15704,colegio,Escola Infantil de Vite
43141,colegio,Escola Pública Pere Virgili
36318,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Carballal - Cabral
43350,colegio,Institut Fontanelles
12589,colegio,Col·legi d'Educació Infantil i Primària Felicinda Collell
12513,colegio,Aulari de Catí - CRA L'Aiguaneu
12183,colegio,Aulari de Vilanova d'Alcolea
15160,colegio,Centro de Educación Infantil e Primaria Sada e os seus Contornos
46940,colegio,Escola Infantil Municipal Gesmil
03660,colegio,Centre de Formació de Persones Adultes l'Illa dels Garroferets
43782,colegio,Escola El Diví Mestre - ZER Terra Alta Nord
12179,colegio,Aulari de Tírig
12186,colegio,Aulari de la Salzadella
43007,colegio,Institut Escola l'Arrabassada
03300,colegio,Colegio Diocesano Oratorio Festivo de San Miguel
15863,colegio,Colexio Público Integrado de San Vicenzo
03190,colegio,Col·legi d'Educació Infantil i Primària Mediterráneo
03580,colegio,Den norske skole Costa Blanca
46702,colegio,Institut d'Educació Secundària Ausiàs March
03190,colegio,Instituto de Educación Secundaria Thiar
03190,colegio,Col·legi d'Educació Infantil i Primària María Moliner
32550,colegio,Instituto de Ensino Secundario Carlos Casares
12413,colegio,Colegio Rural Agrupado Palancia-Espadán - Aulario Castellnovo
12200,colegio,Colegio Madre María Rosa Molas
46008,colegio,Institut d'Educació Secundària Abastos
46183,colegio,Novaschool Rivas-Luna
46006,colegio,Col·legi d'Educació Infantil i Primària Montolivet
46015,colegio,Col·legi d'Educació Infantil i Primària Comunitat Valenciana
46015,colegio,Institut d'Educació Secundària Conselleria
12597,colegio,Col·legi d'Educació Infantil i Primària Alberto Selma
15703,colegio,Centro Privado Concertado Plurilingüe A Casa do Neno
46018,colegio,Escola Infantil Municipal SOLC
46015,colegio,València Montessori School
03183,colegio,Sección del Instituto de Educación Secundaria Torrevigía
36512,colegio,Centro de Educación Infantil e Primaria Xoaquín Loriga
36500,colegio,Instituto de Educación Secundaria Laxeiro
36680,colegio,Colexio de Educación Infantil e Primaria Pérez Viondi
15703,colegio,Colexio Privado Plurilingüe Vilas Alborada
46800,colegio,Colegio La Inmaculada
30510,colegio,Colegio Público San José de Calasanz
46230,colegio,Institut d'Educació Secundària Hort de Feliu
46610,colegio,Institut d'Educació Secundària Didín Puig
46022,colegio,Centre d'Educació Infantil i Primària Nuestra Señora del Carmen
46022,colegio,Centre Privat d'Educació Infantil de Primer Cicle Beteró. Passet a passet
46019,colegio,Escola Infantil Marni II
46009,colegio,Col·legi Mercurio
46450,colegio,Col·legi d'Educació Infantil i Primària Trullàs
36500,colegio,Colexio de Educación Infantil e Primaria Xesús Golmar
46220,colegio,Institut d'Educació Secundària l'Om
46220,colegio,Col·legi d'Educació Infantil i Primària Príncipe de España
46450,colegio,Col·legi Hijas de Cristo Rey
36800,colegio,Escola Infantil Mariana de Santa Mariña
03720,colegio,Col·legi d'Educació Infantil i Primària Pare Melchor
12170,colegio,Institut d'Educació Secundària Maestrat (Sant Mateu)
15181,colegio,Colexio de Educación Infantil e Primaria Gonzalo Torrente Ballester
15893,colegio,Escola de Educación Infantil Bispo Teodomiro
32616,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Rodolfo Núñez Rodríguez
27324,colegio,Centro Público Integrado Poeta Uxío Novoneyra
15291,colegio,Colexio de Educación Infantil e Primaria Plurilingüe de Louro
32960,colegio,Centro de Educación Especial Miño
15147,colegio,Colexio Rural Agrupado A Tarandeira-A Feira Nova
03727,colegio,Secció d'Educació Secundària de l'Institut d'Educació Secundària Josep Iborra a Xaló
46180,colegio,Col·legi d'Educació Infantil i Primària Lluís Vives
46910,colegio,Colegio Diocesano María Inmaculada
27002,colegio,Instituto de Educación Secundaria San Xillao
46910,colegio,Colegio Diocesano Nuestra Señora del Socorro
46910,colegio,Escola d'Adults Municipal de Benetússer
46910,colegio,Col·legi d'Educació Infantil i Primària Vicent Ricart Bonillo
36320,colegio,Instituto de Educación Secundaria de Chapela
43800,colegio,Institut Serra de Miramar
46650,colegio,Col·legi dEducació Infantil i Pimàia Papa Calixto III
03680,colegio,Colegio de Educación Infantil y Primaria Doctor Calatayud
43800,colegio,Institut Jaume Huguet
43120,colegio,Escola Mossèn Ramón Berguedà
43120,colegio,Escola Centcelles
43120,colegio,Institut Constantí
15145,colegio,Instituto de Educación Secundaria Agra de Leborís
15898,colegio,Escola Privada Semente Compostela
43800,colegio,Escola Eladi Homs
46138,colegio,Institut d'Educació Secundària Rafelbunyol
46920,colegio,Col·legi d'Educació Infantil i Primària Maestro Serrano-María Moliner
46910,colegio,Colegio Sedaví
46910,colegio,Col·legi d'Educació Infantil i Primària Fernando Baixaulí Chornet
43783,colegio,Escola L'Ametller - ZER Terra Alta Nord
36204,colegio,CPR Plurilingüe Alba
46017,colegio,Col·legi d'Educació Infantil i Primària José Soto Micó
46950,colegio,Col·legi d'Educació Infantil i Primària Rei En Jaume
46950,colegio,Gregori Mayans
36794,colegio,Centro de Educación Infantil e Primaria Mestre Manuel García
36212,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Xavier Sensat
36207,colegio,Escola de Educación Infantil Monte da Guía
15570,colegio,CPR Jorge Juan - Xuvia
36141,colegio,Escola Infantil de Vilaboa (A Galiña Azul)
36141,colegio,Centro Rural Agrupado de Vilaboa Consuelo González Martínez (Pousada)
36141,colegio,Centro Rural Agrupado de Vilaboa Consuelo González Martínez (Barciela)
36141,colegio,Centro Rural Agrupado de Vilaboa Consuelo González Martínez (Paredes)
36141,colegio,Centro Rural Agrupado de Vilaboa Consuelo González Martínez
36140,colegio,Centro Público Integrado do Toural
36141,colegio,Centro Rural Agrupado de Vilaboa Consuelo González Martínez (Figueirido)
36141,colegio,Centro Rural Agrupado de Vilaboa Consuelo González Martínez (Santa Comba de Bértola)
46760,colegio,Sant Josep HHDC
15984,colegio,Centro Rural Agrupado de Rianxo-A Capela
46470,colegio,Escola Municipal de Persones Adultes d'Albal
32002,colegio,Seminario Menor da Inmaculada
30140,colegio,Colegio Público Ntra. Sra. del Rosario
30130,colegio,CEIP Antonio Monzón
15570,colegio,Instituto de Educación Secundaria As Telleiras
15200,colegio,Instituto de Ensino Secundario Campo de San Alberto
15259,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Ramón de Artaza y Malvárez
15259,colegio,Instituto de Educación Secundaria As Insuas
15259,colegio,Instituto de Ensino Secundario Plurilingüe Fontexería
15160,colegio,Instituto de Educación Secundaria Isaac Díaz Pardo
15168,colegio,
15240,colegio,Colexio de Educación Infantil e Primaria Plurilingüe Ricardo Tobío
36780,colegio,Instituto de Educación Secundaria A Sangriña
36203,colegio,CPR Plurilingüe María Auxiliadora
27004,colegio,Colexio San Xosé
36203,colegio,Maristas el Pilar
36211,colegio,Colegio Miralba
36203,colegio,CPR Plurilingüe Compañía de María
30001,colegio,Instituto de Educación Secundaria Licenciado Francisco Cascales
15011,colegio,Centro Privado Plurilingüe Fogar de Santa Margarida
03300,colegio,Colegio Diocesano Santo Domingo
15008,colegio,Centro de Menores Concepción Arenal
46190,colegio,Entrenaranjos International School
03729,colegio,Col·legi Rural Agrupat Terra de Riuraus
03184,colegio,Instituto de Enseñanza Secundaria nº5
03183,colegio,Instituto Público Libertas Número 1
43204,colegio,Col·legi Sant Josep
12340,colegio,Col·legi Rural Agrupat Araboga
03190,colegio,Col·legi d'Educació Infantil i Primària Virgen del Pilar
03190,colegio,Col·legi d'Educació Infantil i Primària Martín Artigot
46022,colegio,Escola Superior d'Art Dramàtic
15881,colegio,Centro Público Integrado Plurilingüe Antonio Orza Couto
32660,colegio,Colexio de Educación Infantil e Primaria Padre Feijoo
15660,colegio,Colexio de Educación Infantil e Primaria Wenceslao Fernández Flórez
15220,colegio,Instituto de Educación Secundaria Plurilingüe de Ames
46900,instituto,Institut d'Educació Secundària Marxadella
15008,instituto,Instituto de Educación Secundaria Elviña
30163,instituto,Instituto Montepinar
32800,instituto,Instituto de Educación Secundaria Celanova Celso Emilio Ferreiro
12160,instituto,Institut d'Educació Secundària Pere Enric Barreda i Edo
30430,instituto,Instituto de Educación Secundaria Alquipir
12526,instituto,Secció d'Educació Secundària de l'IES Gilabert de Centelles
12132,instituto,Secció d'Educació Secundària de l'IES la Vall d'Alba
43151,instituto,Institut Els Pallaresos
30850,instituto,IES Juan de la Cierva y Codorniú
46960,instituto,Institut d'Educació Secundària Carles Salvador
03015,instituto,Institut d'Educació Secundària Jaime II
03007,instituto,Institut d'Educació Secundària Josep Antoni Cavanilles Cavanilles
46023,instituto,Institut d'Educació Secundària Districte Marítim
03011,instituto,Institut d'Educació Secundària Verge del Remei
12560,instituto,Institut d'Educació Secundària Violant de Casalduch
03550,instituto,Institut d'Educació Secundària Luis García Berlanga
12003,instituto,Institut d'Educació Secundària Penyagolosa
12003,instituto,Institut d'Educació Secundària Vicent Sos Baynat
12550,instituto,Institut d'Educació Secundària Vila-roja
15401,instituto,Instituto de Educación Secundaria Ferrol Vello
03660,instituto,Institut d'Educació Secundària La Mola
12200,instituto,Institut d'Educació Secundària el Torrelló
15702,instituto,Instituto de Educación Secundaria de Sar
12600,instituto,Institut d'Educació Secundària Honori Garcia
12600,instituto,Institut d'Educació Secundària Botànic Cavanilles
30011,instituto,Instituto de Educación Secundaria Mariano Baquero Goyanes
30011,instituto,Instituto de Educación Secundaria Floridablanca
30011,instituto,Instituto de Educación Secundaria Saavedra Fajardo
03206,instituto,Institut d'Educació Secundària Severo Ochoa
03206,instituto,Institut d'Educació Secundària Joanot Martorell
30310,instituto,Instituto de Educación Secundaria El Bohío
03203,instituto,Institut d'Educació Secundària Sixto Marco
15703,instituto,Instituto de Ensino Secundario Antonio Fraguas Fraguas
46600,instituto,Institut d'Educació Secundària Rei En Jaume I
36208,instituto,Instituto de Educación Secundaria Politécnico de Vigo
15008,instituto,Instituto de Educación Secundaria Ramón Otero Pedrayo
15007,instituto,Instituto de Educación Secundaria Urbano Lugrís
46960,instituto,Institut d'Educació Secundària Salvador Gadea
27740,instituto,Instituto de Educación Secundaria Plurilingüe San Rosendo
36203,instituto,Instituto de Educación Secundaria do Castro
36216,instituto,Instituto de Educación Secundaria de Teis
15706,instituto,Instituto de Educación Secundaria Eduardo Pondal
03203,instituto,Institut d'Educació Secundària Victoria Kent
03005,instituto,Institut d'Educació Secundària 8 de Marzo
03203,instituto,Institut d'Educació Secundària Cayetano Sempere
03203,instituto,Institut d'Educació Secundària Pere Ibarra
36860,instituto,Instituto de Educación Secundaria do Barral
46119,instituto,Institut d'Educació Secundària Carmen Roca
03750,instituto,Institut d'Educació Secundària de Pedreguer
46022,instituto,Institut d'Educació Secundària Sorolla
15707,instituto,Instituto de Educación Secundaria As Fontiñas
36207,instituto,Instituto de Educación Secundaria República Oriental do Uruguai
46015,instituto,Institut d'Educació Secundària Benicalap
15172,instituto,Instituto de Educación Secundaria Plurilingüe Xosé Neira Vilas
46760,instituto,Institut d'Educació Secundària la Valldigna
36001,instituto,Instituto de Educación Secundaria Valle-Inclán
36001,instituto,Instituto de Educación Secundaria Sánchez Cantón
36005,instituto,Instituto de Educación Secundaria A Xunqueira II
15008,instituto,Instituto de Educación Secundaria A Sardiñeira
03370,instituto,Instituto Educación Secundaria Jaime de Sant-Ángel
03610,instituto,Institut d'Educació Secundària La Canal
36800,instituto,Instituto de Educación Secundaria Pedro Floriani
03610,instituto,Institut d'Educació Secundària Poeta Paco Mollá
03610,instituto,Institut d'Educació Secundària Azorín
03140,instituto,Institut d'Educació Secundària Les Dunes
27700,instituto,Instituto de Educación Secundaria de Ribadeo Dionisio Gamallo
46620,instituto,Instituto de Educación Secundaria Fernando III
32001,instituto,Instituto de Educación Secundaria 12 de Outubro
32005,instituto,Instituto de Ensino Secundario Otero Pedrayo
32002,instituto,Instituto de Educación Secundaria Universidade Laboral
32004,instituto,Instituto de Educación Secundaria As Lagoas
46022,instituto,Institut d'Ensenyament Secundari Serpis
03205,instituto,Institut d'Educació Secundària Nit de l'Albà
46980,instituto,Institut d'Educació Secundària Henri Matisse
27800,instituto,Instituto de Educación Secundaria Lois Peña Novo
46600,instituto,Institut d'Educació Secundària José María Parra
36214,instituto,Instituto de Educación Secundaria Ricardo Mella
36215,instituto,Instituto de Educación Secundaria Carlos Casares
46650,instituto,Institut d'Educació Secundària Sivera Font
15009,instituto,Instituto de Educación Secundaria Monelos
36209,instituto,Instituto de Educación Secundaria Alexandre Bóveda
36209,instituto,Instituto de Educación Secundaria Álvaro Cunqueiro
46008,instituto,Institut d'Educació Secundària Cid Campeador
03204,instituto,Institut d'Educació Secundària Tirant lo Blanc
03205,instituto,Institut d'Educació Secundària Carrús
15403,instituto,Instituto de Ensinanza Secundaria Sofía Casanova
36003,instituto,Instituto de Ensino Secundario Frei Martín Sarmiento
03170,instituto,Instituto de Educación Secundaria La Encantá
03804,instituto,Institut d'Educació Secundària Cotes Baixes
46702,instituto,Institut d'Educació Secundària Maria Enríquez
43460,instituto,Institut Fonts del Glorieta
43550,instituto,Institut Manuel Sales i Ferré
46910,instituto,Institut d'Educació Secundària Sedaví
03203,instituto,Institut d'Educació Secundària La Asunción
46019,instituto,Institut d'Educació Secundària Rascanya-Antonio Cañuelo
46210,instituto,Institut d'Educació Secundària Enric Valor
46020,instituto,Institut d'Educació Secundària Francesc Ferrer i Guàrdia
30580,instituto,Instituto de Educación Secundaria José Luis Martínez Palomo
12400,instituto,Instituto de Educación Secundaria Cueva Santa
12400,instituto,Instituto de Educación Secundaria Alto Palancia
30430,instituto,Instituto de Educación Secundaria Vega del Argos
27780,instituto,Instituto de Educación Secundaria de Foz
15350,instituto,Instituto de Educación Secundaria Punta Candieira
03720,instituto,Institut d'Educació Secundària Josep Iborra
46136,instituto,Secció d'Educació Secundària de Massamagrell a Museros
03760,instituto,Institut d'Educació Secundària Xebic
03360,instituto,Instituto de Educación Secundaria Santiago Grisolía
43820,instituto,Institut Camí de Mar
36950,instituto,Instituto de Educación Secundaria As Barxas
15011,instituto,Instituto de Educación Secundaria Salvador de Madariaga
15360,instituto,Instituto de Educación Secundaria Cabo Ortegal
36207,instituto,Instituto de Educación Secundaria A Guía
43400,instituto,Institut Martí l'Humà
15174,instituto,Instituto de Educación Secundaria Eduardo Blanco Amor
15150,instituto,Instituto de Educación Secundaria Maximino Romero de Lema
15920,instituto,Instituto de Educación Secundaria Félix Muriel
46100,instituto,Institut d'Educació Secundària Federica Montseny
30530,instituto,Instituto de Educación Secundaria Diego Tortosa
32300,instituto,Instituto de Educación Secundaria Lauro Olmo
32300,instituto,Instituto de Educación Secundaria Martaguisela
46860,instituto,Institut d'Educació Secundària Josep Segrelles
43206,instituto,Institut Gaudí
15140,instituto,Instituto de Educación Secundaria de Pastoriza
15179,instituto,Instituto de Educación Secundaria María Casares
15173,instituto,Instituto de Educación Secundaria Miraflores
15175,instituto,Instituto de Educación Secundaria de Carral
15800,instituto,Instituto de Educación Secundaria de Melide
46470,instituto,Institut d'Educació Secundària Berenguer Dalmau
15680,instituto,Instituto de Educación Secundaria Maruxa Mallo
15318,instituto,Instituto de Educación Secundaria de Viós
46035,instituto,Institut d'Educació Secundària Benimàmet
12500,instituto,Institut d'Educació Secundària Leopoldo Querol
12500,instituto,Institut d'Educació Secundària José Vilaplana
03710,instituto,Institut d'Educació Secundària Ifach
27002,instituto,Instituto de Educación Secundaria Nosa Señora dos Ollos Grandes
36600,instituto,Instituto de Educación Secundaria Castro Alobre
36630,instituto,Instituto de Educación Secundaria Ramón Cabanillas
46100,instituto,Institut d'Educació Secundària Vicent Andrés Estellés
15940,instituto,Instituto de Educación Secundaria da Pobra do Caramiñal
43830,instituto,Institut Ramon de la Torre
03700,instituto,Institut d'Educació Secundària Sorts de la Mar
15010,instituto,Instituto de Educación Secundaria Agra do Orzán
46900,instituto,Institut Educació Secundària Serra Perenxisa
46520,instituto,Institut d'Educació Secundària María Moliner
03014,instituto,Institut d'Educació Secundària las Lomas
03400,instituto,Instituto de Educación Secundaria Las Fuentes
03740,instituto,Institut d'Educació Secundària Matemàtic Vicent Caselles Costa
32001,instituto,Instituto de Educación Secundaria Julio Prieto Nespereira
43201,instituto,Institut Baix Camp
12448,instituto,Sección del Instituto de Educación Secundaria Obligatoria Nuestra Señora de la Cueva Santa en Montanejos
46780,instituto,Institut d'Educació Secundària Gabriel Ciscar
46690,instituto,Institut d'Educació Secundària Isabel-Clara Simó
15570,instituto,Instituto de Educación Secundaria Terra de Trasancos
15895,instituto,Instituto de Educación Secundaria do Milladoiro
03369,instituto,Instituto de Educación Secundaria Rafal
27003,instituto,Instituto de Educación Secundaria Ánxel Fole
30440,instituto,Instituto de Educación Secundaria D. Pedro García Aguilera
15270,instituto,Instituto de Educación Secundaria Agra de Raíces
46200,instituto,Institut d'Educació Secundària La Sénia
30011,instituto,Instituto de Educación Secundaria Ramón y Cajal
30570,instituto,Instituto de Educación Secundaria Beniaján
46460,instituto,Institut d'Educació Secundària Enric Valor
03400,instituto,Instituto de Educación Secundaria Hermanos Amorós
46470,instituto,Institut d'Educació Secundària Massanassa
46183,instituto,Institut d'Educació Secundària La Vereda
46240,instituto,Institut d'Educació Secundària Nou d'Octubre
36800,instituto,Instituto de Educación Secundaria Mendiño
46680,instituto,Institut d'Educació Secundària Bernat Guinovart
15011,instituto,Instituto de Educación Secundaria Rafael Dieste
46540,instituto,Institu de Educació Secundària El Puig
32001,instituto,Instituto de Educación Secundaria Blanco Amor
46300,instituto,Instituto de Educación Secundaria Miguel Ballesteros Viana
43800,instituto,Institut Narcís Oller
15110,instituto,Instituto de Educación Secundaria Eduardo Pondal
15106,instituto,Instituto de Educación Secundaria Monte Neme
15100,instituto,Instituto de Educación Secundaria Alfredo Brañas
15100,instituto,Instituto de Educación Secundaria Isidro Parga Pondal
03590,instituto,Institut d'Educació Secundària Altaia
03590,instituto,Institut d'Educació Secundària Bellaguarda
15121,instituto,Instituto de Educación Secundaria Plurilingüe Pedra da Aguia
15124,instituto,Instituto de Educación Secundaria Ramón Caamaño
15129,instituto,Instituto de Educación Secundaria Terra de Soneira
12598,instituto,Institut d'Educació Secundària Alfred Ayza
03730,instituto,Institut d'Educació Secundària Antoni Llidó
46134,instituto,Institut Educació Secundària Escultor en Francesc Badia
15300,instituto,Instituto de Ensino Secundario Francisco Aguiar
15330,instituto,Instituto de Educación Secundaria de Ortigueira
46450,instituto,Institut d'Educació Secundària Enric Soler i Godes
15113,instituto,Instituto de Educación Secundaria Urbano Lugrís
46250,instituto,Institut d'Educació Secundària Els Évols
46701,instituto,Institut d'Educació Secundària Tirant Lo Blanc
03650,instituto,Institut d'Educació Secundària José Marhuenda Prats
15830,instituto,Instituto de Ensino Secundario Xulián Magariños
46900,instituto,Institut d'Educació Secundària Marxadella
46113,instituto,Institut d'Educació Secundària Obligatòria la Garrigosa
46910,instituto,Institut d'Educació Secundària Obligatòria 25 d'Abril
43205,instituto,Institut Josep Tapiró
43440,instituto,Institut Joan Amigó i Callau
43764,instituto,Institut Escola l'Agulla
46800,instituto,Institut d'Educació Secundària Josep de Ribera
46130,instituto,Institut d'Educació Secundària de Massamagrell
43870,instituto,Institut de Tecnificació
43560,instituto,Institut de la Sénia
36650,instituto,Instituto de Educación Secundaria Aquis Celenis
36003,instituto,Instituto de Educación Secundaria Gonzalo Torrente Ballester
15841,instituto,Instituto de Educación Secundaria Terra do Xallas
43880,instituto,Institut Escola Coma-ruga
46014,instituto,"Institut d'Educació Secundària Patraix, Vicenta Ferrer Escrivá"
12580,instituto,Institut d'Educació Secundària Joan Coromines
46960,instituto,Institut d'Educació Secundàia Beatriu Civera
03293,instituto,Institut d'Educació Secundària Periodista Vicente Verdú
36911,instituto,Instituto de Educación Secundaria Chan do Monte
46910,instituto,Institut d'Educació Secudària Maria Carbonell i Sánchez
15142,instituto,Instituto de Educación Secundaria Manuel Murguía
03730,instituto,Institut d'Educació Secundària La Mar
46160,instituto,Institut d'Educació Secundària Camp de Túria
43204,instituto,Institut Escola Pi Del Burgar
27260,instituto,Instituto de Educación Secundaria da Terra Chá José Trapero Pardo
43360,instituto,Institut Escola Corbatera
46713,instituto,Institut d'Educació Secundària Joan Fuster
46850,instituto,Institut d'Educació Secundària Vermellar
43350,instituto,Institut Fontanelles
43007,instituto,Institut Escola l'Arrabassada
46702,instituto,Institut d'Educació Secundària Ausiàs March
03190,instituto,Instituto de Educación Secundaria Thiar
32550,instituto,Instituto de Ensino Secundario Carlos Casares
46008,instituto,Institut d'Educació Secundària Abastos
46015,instituto,Institut d'Educació Secundària Conselleria
03183,instituto,Sección del Instituto de Educación Secundaria Torrevigía
36500,instituto,Instituto de Educación Secundaria Laxeiro
46230,instituto,Institut d'Educació Secundària Hort de Feliu
46610,instituto,Institut d'Educació Secundària Didín Puig
46220,instituto,Institut d'Educació Secundària l'Om
