codigo_postal,provincia,municipio_nombre,poblacion_actual,poblacion_hace_5a,crecimiento_%,supera_20k,crecimiento_positivo,precio_m2,variacion_anual_%,variacion_maximo_%,en_maximo_historico,precio_anual_positivo,fuente_precio,tiene_supermercado,tiene_colegio,tiene_instituto,tiene_universidad,tiene_centro_salud,tiene_todos_servicios,tiene_mercadona
46725,Valencia/València,"Alfauir, Ròtova",1798.0,1742.0,3.21,False,True,863.38439,,,False,False,notariado,False,True,False,False,True,False,False
15317,A Coruña,Aranga,1793.0,1834.0,-2.24,False,False,366.666666,,,False,False,notariado,False,False,False,False,True,False,False
46869,Valencia/València,"Atzeneta d'Albaida, Benissoda, Carrícola",1784.0,1693.0,5.38,False,True,511.010446,,,False,False,notariado,False,False,False,False,True,False,True
32500,Ourense,"Carballiño, O",1781.125,1761.125,1.14,False,True,805.277273,,,False,False,notariado,True,False,False,False,True,False,True
32510,Ourense,"Carballiño, O",1781.125,1761.125,1.14,False,True,250.118167,,,False,False,notariado,False,False,False,False,False,False,False
32511,Ourense,"Carballiño, O",1781.125,1761.125,1.14,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32513,Ourense,"Carballiño, O",1781.125,1761.125,1.14,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32534,Ourense,"Carballiño, O",1781.125,1761.125,1.14,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32516,Ourense,"Carballiño, O",1781.125,1761.125,1.14,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
15639,A Coruña,Miño,1777.0,1569.25,13.24,False,True,917.582417,,,False,False,notariado,False,False,False,False,False,False,False
15630,A Coruña,Miño,1777.0,1569.25,13.24,False,True,1108.892864,,,False,False,notariado,True,True,False,False,True,False,False
15635,A Coruña,Miño,1777.0,1569.25,13.24,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36450,Pontevedra,Salvaterra de Miño,1769.5,1665.0,6.28,False,True,1197.963287,,,False,False,notariado,False,False,False,False,True,False,False
36459,Pontevedra,Salvaterra de Miño,1769.5,1665.0,6.28,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36458,Pontevedra,Salvaterra de Miño,1769.5,1665.0,6.28,False,True,1069.300765,,,False,False,notariado,False,False,False,False,False,False,False
36456,Pontevedra,Salvaterra de Miño,1769.5,1665.0,6.28,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36455,Pontevedra,Salvaterra de Miño,1769.5,1665.0,6.28,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36457,Pontevedra,Salvaterra de Miño,1769.5,1665.0,6.28,False,True,1150.941028,,,False,False,notariado,False,False,False,False,False,False,False
12450,Castellón/Castelló,Jérica,1764.0,1559.0,13.15,False,True,678.792769,,,False,False,notariado,False,False,False,False,True,False,True
03109,Alicante/Alacant,Tibi,1757.0,1662.0,5.72,False,True,1146.025901,,,False,False,notariado,False,False,False,False,True,False,True
46729,Valencia/València,Ador,1755.0,1730.0,1.45,False,True,931.483382,,,False,False,notariado,False,False,False,False,False,False,False
15824,A Coruña,"Pino, O, Touro",1753.3,1809.4,-3.1,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15823,A Coruña,"Pino, O, Touro",1753.3,1809.4,-3.1,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36712,Pontevedra,Tui,1746.8,1732.3,0.84,False,True,1188.409371,,,False,False,notariado,False,False,False,False,False,False,False
36713,Pontevedra,Tui,1746.8,1732.3,0.84,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36715,Pontevedra,Tui,1746.8,1732.3,0.84,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36729,Pontevedra,Tui,1746.8,1732.3,0.84,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36711,Pontevedra,Tui,1746.8,1732.3,0.84,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36710,Pontevedra,Tui,1746.8,1732.3,0.84,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36700,Pontevedra,Tui,1746.8,1732.3,0.84,False,True,1004.584095,,,False,False,notariado,False,True,False,False,True,False,False
36720,Pontevedra,Tui,1746.8,1732.3,0.84,False,True,968.481375,,,False,False,notariado,False,False,False,False,False,False,False
36714,Pontevedra,Tui,1746.8,1732.3,0.84,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32697,Ourense,Verín,1744.5,1705.875,2.26,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32699,Ourense,Verín,1744.5,1705.875,2.26,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32615,Ourense,Verín,1744.5,1705.875,2.26,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32619,Ourense,Verín,1744.5,1705.875,2.26,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32600,Ourense,Verín,1744.5,1705.875,2.26,False,True,614.688826,,,False,False,notariado,False,False,False,False,True,False,False
15112,A Coruña,Malpica de Bergantiños,1744.0,1784.0,-2.24,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15111,A Coruña,Malpica de Bergantiños,1744.0,1784.0,-2.24,False,False,130.66012,,,False,False,notariado,False,False,False,False,True,False,False
15113,A Coruña,Malpica de Bergantiños,1744.0,1784.0,-2.24,False,False,1106.61203,,,False,False,notariado,False,True,True,False,True,False,False
15830,A Coruña,Negreira,1742.25,1697.0,2.67,False,True,955.401075,,,False,False,notariado,False,True,True,False,True,False,True
15838,A Coruña,Negreira,1742.25,1697.0,2.67,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32636,Ourense,"Sarreaus, Xinzo de Limia",1741.5714285714287,1758.3809523809525,-0.96,False,False,378.04878,,,False,False,notariado,False,False,False,False,False,False,False
12180,Castellón/Castelló,Cabanes,1737.5,1489.0,16.69,False,True,1144.123101,,,False,False,notariado,False,False,False,False,True,False,False
12595,Castellón/Castelló,Cabanes,1737.5,1489.0,16.69,False,True,2335.358393,,,False,False,notariado,False,False,False,False,True,False,False
15626,A Coruña,Mugardos,1734.3333333333333,1738.3333333333333,-0.23,False,False,776.785714,,,False,False,notariado,False,True,False,False,False,False,True
15620,A Coruña,Mugardos,1734.3333333333333,1738.3333333333333,-0.23,False,False,855.856026,,,False,False,notariado,False,True,False,False,True,False,True
43811,Tarragona,"Cabra del Camp, Figuerola del Camp",1730.0,1504.0,15.03,False,True,965.885647,,,False,False,notariado,False,True,False,False,True,False,True
36636,Pontevedra,Ribadumia,1722.0,1701.6666666666667,1.19,False,True,1101.509578,,,False,False,notariado,False,False,False,False,True,False,False
15183,A Coruña,Carral,1710.0,1618.25,5.67,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
15182,A Coruña,Carral,1710.0,1618.25,5.67,False,True,,,,False,False,mivau,False,True,False,False,False,False,True
15184,A Coruña,Carral,1710.0,1618.25,5.67,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
15175,A Coruña,Carral,1710.0,1618.25,5.67,False,True,1541.111234,,,False,False,notariado,True,True,True,False,True,False,True
46590,Valencia/València,Estivella,1710.0,1441.0,18.67,False,True,697.247706,,,False,False,notariado,False,False,False,False,True,False,True
46816,Valencia/València,"Llanera de Ranes, Rotglà i Corberà",1702.0,1640.5,3.75,False,True,368.060824,,,False,False,notariado,False,False,False,False,True,False,True
32711,Ourense,"Pereiro de Aguiar, O",1698.5,1587.5,6.99,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32710,Ourense,"Pereiro de Aguiar, O",1698.5,1587.5,6.99,False,True,763.460191,,,False,False,notariado,False,False,False,False,True,False,True
32792,Ourense,"Pereiro de Aguiar, O",1698.5,1587.5,6.99,False,True,748.839506,,,False,False,notariado,False,False,False,False,False,False,False
36628,Pontevedra,Vilanova de Arousa,1693.1666666666667,1706.5,-0.78,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36614,Pontevedra,Vilanova de Arousa,1693.1666666666667,1706.5,-0.78,False,False,966.202783,,,False,False,notariado,False,False,False,False,True,False,False
36620,Pontevedra,Vilanova de Arousa,1693.1666666666667,1706.5,-0.78,False,False,1234.267515,,,False,False,notariado,False,False,False,False,True,False,False
36627,Pontevedra,Vilanova de Arousa,1693.1666666666667,1706.5,-0.78,False,False,592.768791,,,False,False,notariado,False,False,False,False,False,False,False
15123,A Coruña,Camariñas,1691.6666666666667,1736.3333333333333,-2.57,False,False,556.728483,,,False,False,notariado,False,True,False,False,True,False,False
15122,A Coruña,Camariñas,1691.6666666666667,1736.3333333333333,-2.57,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
43429,Tarragona,"Barberà de la Conca, Piles, Les, Santa Coloma de Queralt",1670.6666666666665,1598.0,4.55,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
15510,A Coruña,Neda,1641.6666666666667,1674.3333333333333,-1.95,False,False,571.269125,,,False,False,notariado,True,True,False,False,True,False,True
15579,A Coruña,Neda,1641.6666666666667,1674.3333333333333,-1.95,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15577,A Coruña,Neda,1641.6666666666667,1674.3333333333333,-1.95,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15880,A Coruña,Vedra,1634.3333333333333,1669.0,-2.08,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15885,A Coruña,Vedra,1634.3333333333333,1669.0,-2.08,False,False,1022.988505,,,False,False,notariado,False,True,False,False,True,False,False
46892,Valencia/València,Montaverner,1624.0,1635.0,-0.67,False,False,336.614274,,,False,False,notariado,False,False,False,False,True,False,True
43320,Tarragona,"Pratdip, Tivissa",1610.0,1535.5,4.85,False,True,1195.929763,,,False,False,notariado,False,True,False,False,True,False,True
12952,Castellón/Castelló,Chilches/Xilxes,1599.5,1357.0,17.87,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
12592,Castellón/Castelló,Chilches/Xilxes,1599.5,1357.0,17.87,False,True,1028.223159,,,False,False,notariado,False,False,False,False,True,False,True
43459,Tarragona,"Mont-ral, Montblanc",1595.4,1559.8,2.28,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
15150,A Coruña,"Vimianzo, Zas",1594.5555555555557,1648.611111111111,-3.28,False,False,450.980392,,,False,False,notariado,False,True,True,False,True,False,False
43791,Tarragona,Ascó,1589.0,1644.0,-3.35,False,False,659.134615,,,False,False,notariado,False,False,False,False,True,False,True
46791,Valencia/València,Benifairó de la Valldigna,1588.0,1558.0,1.93,False,True,392.340425,,,False,False,notariado,False,False,False,False,True,False,True
03729,Alicante/Alacant,"Llíber, Senija",1580.0,1413.0,11.82,False,True,1617.9642,,,False,False,notariado,False,True,False,False,False,False,True
46667,Valencia/València,Barxeta,1578.0,1586.0,-0.5,False,False,444.647606,,,False,False,notariado,False,True,False,False,True,False,True
46703,Valencia/València,Benirredrà,1576.0,1555.0,1.35,False,True,1173.438534,,,False,False,notariado,False,False,False,False,True,False,True
46591,Valencia/València,Albalat dels Tarongers,1574.0,1208.0,30.3,False,True,1032.802756,,,False,False,notariado,False,False,False,False,True,False,True
36474,Pontevedra,Salceda de Caselas,1568.1666666666667,1528.8333333333333,2.57,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36472,Pontevedra,Salceda de Caselas,1568.1666666666667,1528.8333333333333,2.57,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36471,Pontevedra,Salceda de Caselas,1568.1666666666667,1528.8333333333333,2.57,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
46369,Valencia/València,Alborache,1568.0,1229.0,27.58,False,True,917.985767,,,False,False,notariado,False,False,False,False,False,False,True
12330,Castellón/Castelló,"San Rafael del Río, Traiguera",1568.0,1600.0,-2.0,False,False,301.72244,,,False,False,notariado,False,False,False,False,True,False,False
30648,Murcia,Abanilla,1564.0,1524.25,2.61,False,True,683.424323,,,False,False,notariado,False,False,False,False,True,False,False
30640,Murcia,Abanilla,1564.0,1524.25,2.61,False,True,742.097831,,,False,False,notariado,False,False,False,False,True,False,False
30649,Murcia,Abanilla,1564.0,1524.25,2.61,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36519,Pontevedra,Lalín,1560.923076923077,1554.3846153846155,0.42,False,True,399.606299,,,False,False,notariado,False,False,False,False,False,False,False
36515,Pontevedra,Lalín,1560.923076923077,1554.3846153846155,0.42,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36517,Pontevedra,Lalín,1560.923076923077,1554.3846153846155,0.42,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36512,Pontevedra,Lalín,1560.923076923077,1554.3846153846155,0.42,False,True,327.885862,,,False,False,notariado,False,True,False,False,False,False,False
36510,Pontevedra,Lalín,1560.923076923077,1554.3846153846155,0.42,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36500,Pontevedra,Lalín,1560.923076923077,1554.3846153846155,0.42,False,True,606.841177,,,False,False,notariado,False,True,True,False,True,False,False
36192,Pontevedra,Meis,1556.0,1584.6666666666667,-1.81,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36637,Pontevedra,Meis,1556.0,1584.6666666666667,-1.81,False,False,1391.676804,,,False,False,notariado,False,False,False,False,True,False,False
15153,A Coruña,Fisterra,1555.3333333333333,1565.6666666666667,-0.66,False,False,796.34381,,,False,False,notariado,False,False,False,False,False,False,False
15154,A Coruña,Fisterra,1555.3333333333333,1565.6666666666667,-0.66,False,False,1016.411119,,,False,False,notariado,False,False,False,False,False,False,False
15155,A Coruña,Fisterra,1555.3333333333333,1565.6666666666667,-0.66,False,False,659.117422,,,False,False,notariado,False,True,False,False,True,False,False
12320,Castellón/Castelló,Sant Jordi/San Jorge,1554.0,990.0,56.97,False,True,1266.310026,,,False,False,notariado,False,False,False,False,True,False,False
03769,Alicante/Alacant,"Benimeli, Ràfol d'Almúnia, el, Sanet y Negrals",1553.0,1443.0,7.62,False,True,1776.296148,,,False,False,notariado,False,True,False,False,False,False,True
32690,Ourense,"Allariz, Taboadela",1552.125,1489.125,4.23,False,True,508.69936,,,False,False,notariado,False,False,False,False,True,False,False
36869,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36868,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36867,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36892,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36863,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,422.97023,,,False,False,notariado,False,False,False,False,False,False,False
36862,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36864,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36866,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,239.35234,,,False,False,notariado,False,False,False,False,False,False,False
36891,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36865,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36861,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,671.168786,,,False,False,notariado,False,False,False,False,False,False,False
36893,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36860,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,823.624795,,,False,False,notariado,True,True,True,False,True,False,False
36895,Pontevedra,Ponteareas,1547.4,1529.3333333333333,1.18,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
46715,Valencia/València,"Alqueria de la Comtessa, l'",1547.0,1496.0,3.41,False,True,611.363152,,,False,False,notariado,False,False,False,False,True,False,True
36640,Pontevedra,Pontecesures,1538.0,1526.5,0.75,False,True,589.454915,,,False,False,notariado,False,False,False,False,True,False,False
36649,Pontevedra,Pontecesures,1538.0,1526.5,0.75,False,True,515.67323,,,False,False,notariado,False,False,False,False,False,False,False
03579,Alicante/Alacant,"Orxeta, Sella",1527.0,1361.0,12.2,False,True,1288.82984,,,False,False,notariado,False,False,False,False,True,False,False
12480,Castellón/Castelló,Soneja,1521.0,1456.0,4.46,False,True,435.37234,,,False,False,notariado,False,False,False,False,True,False,True
43415,Tarragona,Montblanc,1508.4,1475.8,2.21,False,True,,,,False,False,mivau,False,False,False,False,False,False,True
43414,Tarragona,Montblanc,1508.4,1475.8,2.21,False,True,,,,False,False,mivau,False,False,False,False,False,False,True
43400,Tarragona,Montblanc,1508.4,1475.8,2.21,False,True,1232.297253,,,False,False,notariado,False,True,True,False,True,False,True
43410,Tarragona,Montblanc,1508.4,1475.8,2.21,False,True,,,,False,False,mivau,False,False,False,False,False,False,True
03791,Alicante/Alacant,"Orba, Vall de Laguar, la",1504.75,1385.0,8.65,False,True,2138.36759,,,False,False,notariado,False,True,False,False,False,False,False
30440,Murcia,Moratalla,1503.6,1560.8,-3.66,False,False,543.423795,,,False,False,notariado,False,True,True,False,True,False,False
30441,Murcia,Moratalla,1503.6,1560.8,-3.66,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
30442,Murcia,Moratalla,1503.6,1560.8,-3.66,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
46758,Valencia/València,Barx,1501.0,1303.0,15.2,False,True,855.500581,,,False,False,notariado,False,False,False,False,True,False,False
27592,Lugo,"Monforte de Lemos, Pantón",1497.2,1468.8333333333335,1.93,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27419,Lugo,"Monforte de Lemos, Pantón",1497.2,1468.8333333333335,1.93,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
15614,A Coruña,Pontedeume,1486.2,1550.6,-4.15,False,False,1628.626692,,,False,False,notariado,False,False,False,False,False,False,False
15600,A Coruña,Pontedeume,1486.2,1550.6,-4.15,False,False,753.499142,,,False,False,notariado,False,True,False,False,True,False,True
15607,A Coruña,Pontedeume,1486.2,1550.6,-4.15,False,False,1076.011157,,,False,False,notariado,False,False,False,False,False,False,False
27700,Lugo,"Ribadeo, Valadouro, O",1482.5555555555557,1491.1555555555556,-0.58,False,False,982.669939,,,False,False,notariado,False,True,True,False,True,False,False
46368,Valencia/València,Macastre,1461.0,1300.0,12.38,False,True,489.883967,,,False,False,notariado,False,False,False,False,False,False,False
46178,Valencia/València,"Alpuente, Titaguas, Yesa, La",1451.0,1310.0,10.76,False,True,227.805302,,,False,False,notariado,False,False,False,False,True,False,False
15125,A Coruña,Muxía,1442.0,1532.0,-5.87,False,False,499.466382,,,False,False,notariado,False,False,False,False,False,False,False
15124,A Coruña,Muxía,1442.0,1532.0,-5.87,False,False,772.137814,,,False,False,notariado,False,True,True,False,True,False,False
15118,A Coruña,Laxe,1441.5,1495.0,-3.58,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15117,A Coruña,Laxe,1441.5,1495.0,-3.58,False,False,1040.772831,,,False,False,notariado,False,True,False,False,True,False,False
15808,A Coruña,Santiso,1430.0,1544.0,-7.38,False,False,649.301252,,,False,False,notariado,False,True,False,False,True,False,False
15166,A Coruña,Bergondo,1427.0,1332.2,7.12,False,True,1430.530164,,,False,False,notariado,False,False,False,False,False,False,False
15640,A Coruña,Bergondo,1427.0,1332.2,7.12,False,True,1264.00791,,,False,False,notariado,False,False,False,False,True,False,True
15167,A Coruña,Bergondo,1427.0,1332.2,7.12,False,True,1121.759622,,,False,False,notariado,False,False,False,False,False,False,True
15165,A Coruña,Bergondo,1427.0,1332.2,7.12,False,True,1264.648037,,,False,False,notariado,False,False,False,False,True,False,True
32720,Ourense,"Esgos, Maceda, Nogueira de Ramuín, Xunqueira de Espadanedo",1424.515873015873,1428.2936507936508,-0.26,False,False,770.076481,,,False,False,notariado,False,False,False,False,True,False,False
12120,Castellón/Castelló,Llucena/Lucena del Cid,1421.0,1315.0,8.06,False,True,674.185136,,,False,False,notariado,False,False,False,False,True,False,False
46716,Valencia/València,Rafelcofer,1409.0,1355.0,3.99,False,True,604.200064,,,False,False,notariado,False,False,False,False,True,False,True
15882,A Coruña,Boqueixón,1406.3333333333333,1402.0,0.31,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32359,Ourense,"Rúa, A",1404.6666666666667,1427.6666666666667,-1.61,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32350,Ourense,"Rúa, A",1404.6666666666667,1427.6666666666667,-1.61,False,False,468.563946,,,False,False,notariado,True,False,False,False,True,False,False
43420,Tarragona,Santa Coloma de Queralt,1397.5,1336.0,4.6,False,True,387.039894,,,False,False,notariado,False,False,False,False,True,False,False
27413,Lugo,"Monforte de Lemos, Pobra do Brollón, A",1396.3666666666668,1359.1333333333334,2.74,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
46295,Valencia/València,"Sellent, Sumacàrcer",1396.0,1481.0,-5.74,False,False,451.240538,,,False,False,notariado,False,False,False,False,True,False,False
30190,Murcia,Albudeite,1395.0,1375.0,1.45,False,True,313.49853,,,False,False,notariado,False,False,False,False,True,False,True
15900,A Coruña,Padrón,1389.0,1394.3333333333333,-0.38,False,False,653.321325,,,False,False,notariado,False,False,False,False,True,False,False
15910,A Coruña,Padrón,1389.0,1394.3333333333333,-0.38,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15914,A Coruña,Padrón,1389.0,1394.3333333333333,-0.38,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15915,A Coruña,Padrón,1389.0,1394.3333333333333,-0.38,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15917,A Coruña,Padrón,1389.0,1394.3333333333333,-0.38,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32640,Ourense,Xinzo de Limia,1385.5714285714287,1376.7142857142858,0.64,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32630,Ourense,Xinzo de Limia,1385.5714285714287,1376.7142857142858,0.64,False,True,640.621407,,,False,False,notariado,False,False,False,False,True,False,False
43393,Tarragona,Almoster,1384.0,1341.0,3.21,False,True,1778.60286,,,False,False,notariado,False,False,False,False,False,False,True
43814,Tarragona,Vila-rodona,1382.0,1276.0,8.31,False,True,602.538071,,,False,False,notariado,False,False,False,False,True,False,True
36668,Pontevedra,Moraña,1377.0,1382.3333333333333,-0.39,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36660,Pontevedra,Moraña,1377.0,1382.3333333333333,-0.39,False,False,905.265241,,,False,False,notariado,False,False,False,False,True,False,False
36669,Pontevedra,Moraña,1377.0,1382.3333333333333,-0.39,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
03578,Alicante/Alacant,Relleu,1375.0,1148.0,19.77,False,True,914.33447,,,False,False,notariado,False,False,False,False,True,False,False
36653,Pontevedra,Caldas de Reis,1373.5714285714287,1396.4285714285713,-1.64,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36656,Pontevedra,Caldas de Reis,1373.5714285714287,1396.4285714285713,-1.64,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36650,Pontevedra,Caldas de Reis,1373.5714285714287,1396.4285714285713,-1.64,False,False,823.196262,,,False,False,notariado,False,True,True,False,True,False,False
36615,Pontevedra,Caldas de Reis,1373.5714285714287,1396.4285714285713,-1.64,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36659,Pontevedra,Caldas de Reis,1373.5714285714287,1396.4285714285713,-1.64,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36654,Pontevedra,Caldas de Reis,1373.5714285714287,1396.4285714285713,-1.64,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36655,Pontevedra,Caldas de Reis,1373.5714285714287,1396.4285714285713,-1.64,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
12140,Castellón/Castelló,Albocàsser,1370.0,1227.0,11.65,False,True,434.238765,,,False,False,notariado,False,False,False,False,True,False,False
03688,Alicante/Alacant,"Fondó de les Neus, el/Hondón de las Nieves",1369.0,1303.0,5.07,False,True,1337.920083,,,False,False,notariado,False,False,False,False,True,False,False
03795,Alicante/Alacant,"Orba, Sagra, Tormos",1363.75,1302.0,4.74,False,True,1269.707605,,,False,False,notariado,False,False,False,False,False,False,True
15259,A Coruña,Muros,1362.1666666666667,1404.5,-3.01,False,False,827.853598,,,False,False,notariado,False,True,True,False,True,False,False
15250,A Coruña,Muros,1362.1666666666667,1404.5,-3.01,False,False,1112.076117,,,False,False,notariado,False,False,False,False,False,False,False
15290,A Coruña,Muros,1362.1666666666667,1404.5,-3.01,False,False,1103.577464,,,False,False,notariado,False,False,False,False,False,False,False
15240,A Coruña,Muros,1362.1666666666667,1404.5,-3.01,False,False,1503.996003,,,False,False,notariado,False,True,False,False,True,False,False
15284,A Coruña,Muros,1362.1666666666667,1404.5,-3.01,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15291,A Coruña,Muros,1362.1666666666667,1404.5,-3.01,False,False,1580.68783,,,False,False,notariado,False,True,False,False,False,False,False
43771,Tarragona,Riudecanyes,1362.0,1146.0,18.85,False,True,1143.185433,,,False,False,notariado,False,False,False,False,False,False,True
43716,Tarragona,Albinyana,1359.0,1234.0,10.13,False,True,1051.41447,,,False,False,notariado,False,False,False,False,False,False,True
46269,Valencia/València,Tous,1354.0,1287.0,5.21,False,True,568.443051,,,False,False,notariado,False,False,False,False,True,False,True
15313,A Coruña,Irixoa,1343.0,1340.0,0.22,False,True,560.924725,,,False,False,notariado,False,False,False,False,True,False,False
36687,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36688,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36676,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36681,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,,,,False,False,mivau,False,True,False,False,False,False,False
36682,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36683,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36684,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,480.631276,,,False,False,notariado,False,False,False,False,True,False,False
36686,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36559,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36680,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,821.525823,,,False,False,notariado,True,True,False,False,True,False,False
36584,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36588,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36689,Pontevedra,"Estrada, A",1340.8,1356.7333333333333,-1.17,False,False,,,,False,False,mivau,False,True,False,False,False,False,False
27515,Lugo,"Chantada, Monterroso",1332.442857142857,1305.2428571428572,2.08,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
12193,Castellón/Castelló,"Sierra Engarcerán, Vall d'Alba",1332.4166666666667,1199.0,11.13,False,True,413.001223,,,False,False,notariado,False,False,False,False,False,False,False
03668,Alicante/Alacant,Algueña,1328.0,1326.0,0.15,False,True,480.612234,,,False,False,notariado,False,False,False,False,True,False,False
