codigo_postal,tipo,nombre
12004,centro_salud,CASTELLÓN DE LA PLANA - SANT AGUSTÍ
12006,centro_salud,RAVAL UNIVERSITAT
12006,centro_salud,CASTELLÓN DE LA PLANA - PINTOR SOROLLA
12006,centro_salud,CASTELLÓN DE LA PLANA - BENADRESA
12006,centro_salud,CASTELLÓN DE LA PLANA - GRUPO REYES
12006,centro_salud,CASTELLÓN DE LA PLANA - LA SALERA
12006,centro_salud,CASTELLÓN DE LA PLANA - SAN LORENZO
12006,centro_salud,C.S.I. CASTELLÓN DE LA PLANA - GRAN VÍA
12001,centro_salud,CASTELLÓN DE LA PLANA - 9 D'OCTUBRE
12003,centro_salud,CASTELLÓN DE LA PLANA - RAFALAFENA
12005,centro_salud,CASTELLÓN DE LA PLANA - FERNANDO EL CATOLICO
12005,centro_salud,CASTELLÓN DE LA PLANA - PALLETER
12100,centro_salud,C.S.I. CASTELLÓN DE LA PLANA - GRAO
12100,centro_salud,CASTELLÓN DE LA PLANA - EL GRAO
12120,centro_salud,LLUCENA - LUCENA DEL CID
12123,centro_salud,CASTILLO DE VILLAMALEFA
12127,centro_salud,CORTES DE ARENOSO
12127,centro_salud,CORTES DE ARENOSO-SAN VICENTE
12124,centro_salud,VILLAHERMOSA DEL RÍO
12125,centro_salud,ZUCAINA
12194,centro_salud,LA VALL D'ALBA
12180,centro_salud,CABANES
12191,centro_salud,LA POBLA TORNESA
12118,centro_salud,LES USERES / USERAS
12192,centro_salud,VILAFAMÉS
12150,centro_salud,VILLAFRANCA DEL CID
12165,centro_salud,ARES DEL MAESTRE
12159,centro_salud,CASTELLFORT
12185,centro_salud,LES COVES DE VINROMÀ
12179,centro_salud,TÍRIG
12596,centro_salud,TORREBLANCA
12595,centro_salud,LA RIBERA DE CABANES
12596,centro_salud,TORREBLANCA - TORRENOSTRA (verano)
12527,centro_salud,ARTANA
12222,centro_salud,AÍN
12528,centro_salud,ESLIDA
12549,centro_salud,BETXÍ
12530,centro_salud,BURRIANA
12530,centro_salud,C.S.I. BURRIANA II
12539,centro_salud,ALQUERÍAS DEL NIÑO PERDIDO
12530,centro_salud,BURRIANA - GRAO (verano)
12530,centro_salud,BURRIANA - PUERTO
12448,centro_salud,MONTANEJOS
12232,centro_salud,ARAÑUEL
12231,centro_salud,CIRAT
12232,centro_salud,EL TORMO
12447,centro_salud,MONTÁN
12428,centro_salud,LOS CALPES
12428,centro_salud,PUEBLA DE ARENOSO
12593,centro_salud,PLAYA MONCOFA (verano)
12593,centro_salud,MONCOFA
12520,centro_salud,NULES
12529,centro_salud,MASCARELL
12529,centro_salud,PLAYA NULES (verano)
12526,centro_salud,LA VILAVELLA
12200,centro_salud,ONDA I
12200,centro_salud,C.S.I. ONDA II
12230,centro_salud,ARGELITA
12230,centro_salud,ESPADILLA
12230,centro_salud,FANZARA
12123,centro_salud,LUDIENTE
12123,centro_salud,LUDIENTE - GIRABA DE ABAJO
12210,centro_salud,RIBESALBES
12230,centro_salud,TOGA
12232,centro_salud,TORRECHIVA
12230,centro_salud,VALLAT
12221,centro_salud,TALES
12222,centro_salud,ALCUDIA DE VEO
12222,centro_salud,VEO
12224,centro_salud,AYÓDAR
12225,centro_salud,FUENTES DE AYÓDAR
12223,centro_salud,SUERAS/SUERA
12225,centro_salud,TORRALBA DEL PINAR
12224,centro_salud,VILLAMALUR
12600,centro_salud,C.S.I. LA VALL D'UIXÓ
12600,centro_salud,LA VALL D'UIXÓ 2
12609,centro_salud,ALFONDEGUILLA
12540,centro_salud,VILA-REAL EL PILAR
12540,centro_salud,VILA-REAL BOVILA
12540,centro_salud,VILA-REAL II CARINYENA
12590,centro_salud,ALMENARA
12590,centro_salud,PLAYA DE ALMENARA
12592,centro_salud,CHILCHES/XILXES
12592,centro_salud,CHILCHES/XILXES PLAYA
12591,centro_salud,LA LLOSA
12400,centro_salud,C.S.I. ALTO PALANCIA
12414,centro_salud,ALGIMIA DE ALMONACID
12413,centro_salud,ALMEDÍJAR
12410,centro_salud,ALTURA
12413,centro_salud,CASTELLNOVO
12415,centro_salud,GAIBIEL
12412,centro_salud,GELDO
12415,centro_salud,MATET
12470,centro_salud,NAVAJAS
12400,centro_salud,SEGORBE - PEÑALBA
12414,centro_salud,VALL DE ALMONACID
12460,centro_salud,VIVER
12420,centro_salud,BARRACAS
12430,centro_salud,BEJÍS
12449,centro_salud,BENAFER
12440,centro_salud,CAUDIEL
12428,centro_salud,FUENTE LA REINA
12449,centro_salud,HIGUERAS
12450,centro_salud,JÉRICA
12450,centro_salud,JÉRICA - NOVALICHES
12449,centro_salud,PAVÍAS
12429,centro_salud,PINA DE MONTALGRAO
12469,centro_salud,SACAÑET
12469,centro_salud,TERESA
12431,centro_salud,TORÁS
12429,centro_salud,TORO (EL)
12428,centro_salud,VILLANUEVA DE VIVER
12480,centro_salud,SONEJA
12490,centro_salud,AZUÉBAR
12499,centro_salud,CHÓVAR
12489,centro_salud,SOT DE FERRER
46702,centro_salud,C.S.I. GANDIA-ROIS DE CORELLA
46713,centro_salud,BELLREGUARD
46723,centro_salud,ALMOINES
46715,centro_salud,L´ALQUERÍA DE LA COMTESSA
46713,centro_salud,BELLREGUARD - PLAYA (verano)
46722,centro_salud,BENIARJÓ
46710,centro_salud,DAIMÚS
46710,centro_salud,DAIMÚS - PLAYA
46717,centro_salud,LA FONT D´EN CARRÒS
46711,centro_salud,GUARDAMAR DE LA SAFOR
46711,centro_salud,MIRAMAR
46711,centro_salud,MIRAMAR - PLAYA
46714,centro_salud,PALMERA
46712,centro_salud,PILES
46712,centro_salud,PLAYA PILES (verano)
46721,centro_salud,POTRIES
46716,centro_salud,RAFELCOFER
46760,centro_salud,TAVERNES DE LA VALLDIGNA PLAYA
46841,centro_salud,CASTELLÓ DE RUGAT
46842,centro_salud,AIELO DE RUGAT
46844,centro_salud,BENIATJAR
46838,centro_salud,BENICOLET
46842,centro_salud,MONTICHELVO
46844,centro_salud,OTOS
46843,centro_salud,RÁFOL DE SALEM
46842,centro_salud,RUGAT
46843,centro_salud,SALEM
46842,centro_salud,TERRATEIG
46701,centro_salud,GANDIA - COREA
46703,centro_salud,BENIRREDRÁ
46702,centro_salud,GANDIA - BENIOPA
46758,centro_salud,BARX
46702,centro_salud,GANDIA - RAVAL
46727,centro_salud,REAL DE GANDIA
46730,centro_salud,GANDIA - EL GRAU
46770,centro_salud,XERACO
46770,centro_salud,PLAYA XERACO (verano)
46790,centro_salud,XERESA
46780,centro_salud,OLIVA
46780,centro_salud,OLIVA - SANT FRANCESC
46780,centro_salud,OLIVA - PLAYA
46720,centro_salud,VILALLONGA / VILLALONGA
46724,centro_salud,ADOR
46725,centro_salud,ALFAUIR
46726,centro_salud,ALMISERA
46726,centro_salud,CASTELLONET DE LA CONQUESTA
46668,centro_salud,LLOCNOU DE SANT JERONI
46724,centro_salud,PALMA DE GANDÍA
46725,centro_salud,RÒTOVA
46760,centro_salud,TAVERNES DE LA VALLDIGNA
46791,centro_salud,BENIFAIRÓ DE LA VALLDIGNA
46750,centro_salud,SIMAT DE LA VALLDIGNA
